User ID,N_Touchpoints,Channel_Sequence,First_Touch_Channel,First_Touch_Campaign,Last_Touch_Channel,Last_Touch_Campaign,Converted,All_Campaigns
61019,5,Direct Traffic -> Display Ads -> Referral -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,Discount Offer,FALSE,"Winter Sale, -, Brand Awareness, Discount Offer"
61022,1,Referral,Referral,Retargeting,Referral,Retargeting,TRUE,Retargeting
61032,4,Social Media -> Direct Traffic -> Email -> Search Ads,Social Media,-,Search Ads,-,TRUE,-
61053,5,Display Ads -> Display Ads -> Direct Traffic -> Display Ads -> Email,Display Ads,Retargeting,Email,Retargeting,TRUE,"New Product Launch, -, Retargeting"
61062,6,Referral -> Search Ads -> Direct Traffic -> Social Media -> Email -> Display Ads,Referral,-,Display Ads,-,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
61063,2,Email -> Social Media,Email,Brand Awareness,Social Media,New Product Launch,FALSE,"New Product Launch, Brand Awareness"
61146,5,Direct Traffic -> Email -> Search Ads -> Email -> Social Media,Direct Traffic,-,Social Media,New Product Launch,TRUE,"Winter Sale, New Product Launch, -"
61177,3,Email -> Direct Traffic -> Display Ads,Email,-,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness"
61234,2,Display Ads -> Search Ads,Display Ads,Discount Offer,Search Ads,New Product Launch,TRUE,"New Product Launch, Discount Offer"
61278,2,Email -> Display Ads,Email,-,Display Ads,Discount Offer,TRUE,"-, Discount Offer"
61285,2,Direct Traffic -> Referral,Direct Traffic,-,Referral,Discount Offer,FALSE,"-, Discount Offer"
61331,4,Email -> Search Ads -> Referral -> Social Media,Email,Retargeting,Social Media,Brand Awareness,TRUE,"Winter Sale, New Product Launch, Brand Awareness, Retargeting"
61352,2,Social Media -> Display Ads,Social Media,Retargeting,Display Ads,Brand Awareness,TRUE,"Brand Awareness, Retargeting"
61358,4,Search Ads -> Display Ads -> Search Ads -> Search Ads,Search Ads,-,Search Ads,Retargeting,TRUE,"New Product Launch, -, Retargeting"
61368,4,Display Ads -> Referral -> Social Media -> Search Ads,Display Ads,Discount Offer,Search Ads,-,TRUE,"Winter Sale, -, Discount Offer"
61401,4,Direct Traffic -> Display Ads -> Referral -> Email,Direct Traffic,-,Email,New Product Launch,TRUE,"New Product Launch, -"
61426,6,Referral -> Search Ads -> Search Ads -> Direct Traffic -> Social Media -> Direct Traffic,Referral,Brand Awareness,Direct Traffic,-,TRUE,"New Product Launch, -, Brand Awareness, Discount Offer"
61462,4,Direct Traffic -> Display Ads -> Display Ads -> Social Media,Direct Traffic,-,Social Media,New Product Launch,TRUE,"Winter Sale, New Product Launch, -"
61489,4,Search Ads -> Referral -> Direct Traffic -> Social Media,Search Ads,Discount Offer,Social Media,Winter Sale,TRUE,"Winter Sale, -, Discount Offer"
61504,4,Display Ads -> Display Ads -> Search Ads -> Direct Traffic,Display Ads,-,Direct Traffic,-,TRUE,"Winter Sale, -, Discount Offer"
61514,3,Social Media -> Email -> Referral,Social Media,Brand Awareness,Referral,New Product Launch,TRUE,"New Product Launch, Brand Awareness"
61522,3,Email -> Display Ads -> Search Ads,Email,Retargeting,Search Ads,New Product Launch,TRUE,"New Product Launch, Retargeting"
61528,5,Email -> Referral -> Display Ads -> Referral -> Search Ads,Email,Brand Awareness,Search Ads,Brand Awareness,TRUE,"New Product Launch, -, Brand Awareness"
61529,3,Referral -> Direct Traffic -> Email,Referral,Winter Sale,Email,Winter Sale,TRUE,"Winter Sale, -"
61537,6,Email -> Referral -> Display Ads -> Display Ads -> Social Media -> Direct Traffic,Email,Discount Offer,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
61578,4,Display Ads -> Search Ads -> Email -> Email,Display Ads,Winter Sale,Email,New Product Launch,TRUE,"Winter Sale, New Product Launch"
61594,3,Direct Traffic -> Social Media -> Referral,Direct Traffic,-,Referral,New Product Launch,TRUE,"New Product Launch, -"
61600,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
61650,5,Direct Traffic -> Display Ads -> Email -> Search Ads -> Search Ads,Direct Traffic,-,Search Ads,New Product Launch,TRUE,"New Product Launch, -, Brand Awareness"
61655,5,Direct Traffic -> Email -> Email -> Referral -> Email,Direct Traffic,-,Email,-,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
61685,3,Referral -> Social Media -> Social Media,Referral,New Product Launch,Social Media,New Product Launch,TRUE,"New Product Launch, Brand Awareness"
61770,4,Referral -> Referral -> Display Ads -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -"
61828,2,Referral -> Referral,Referral,Retargeting,Referral,-,FALSE,"-, Retargeting"
61829,3,Display Ads -> Display Ads -> Social Media,Display Ads,Retargeting,Social Media,New Product Launch,TRUE,"Winter Sale, New Product Launch, Retargeting"
61867,3,Display Ads -> Email -> Referral,Display Ads,Retargeting,Referral,Winter Sale,FALSE,"Winter Sale, Retargeting"
61878,3,Email -> Search Ads -> Referral,Email,Brand Awareness,Referral,Retargeting,TRUE,"-, Retargeting, Brand Awareness"
61905,5,Display Ads -> Direct Traffic -> Email -> Direct Traffic -> Referral,Display Ads,Discount Offer,Referral,Discount Offer,TRUE,"Winter Sale, -, Discount Offer"
61947,4,Email -> Search Ads -> Display Ads -> Referral,Email,New Product Launch,Referral,Winter Sale,TRUE,"Winter Sale, New Product Launch, Brand Awareness"
61983,4,Search Ads -> Referral -> Referral -> Search Ads,Search Ads,Retargeting,Search Ads,Brand Awareness,TRUE,"Brand Awareness, Retargeting"
61985,2,Social Media -> Search Ads,Social Media,-,Search Ads,Discount Offer,TRUE,"-, Discount Offer"
62022,1,Search Ads,Search Ads,Discount Offer,Search Ads,Discount Offer,FALSE,Discount Offer
62035,3,Direct Traffic -> Direct Traffic -> Referral,Direct Traffic,-,Referral,-,TRUE,-
62061,8,Direct Traffic -> Display Ads -> Display Ads -> Search Ads -> Search Ads -> Search Ads -> Email -> Referral,Direct Traffic,-,Referral,Retargeting,TRUE,"New Product Launch, Retargeting, Brand Awareness, Discount Offer, -"
62079,6,Social Media -> Email -> Referral -> Direct Traffic -> Search Ads -> Display Ads,Social Media,Retargeting,Display Ads,Retargeting,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
62089,5,Direct Traffic -> Social Media -> Search Ads -> Social Media -> Email,Direct Traffic,-,Email,Winter Sale,TRUE,"Winter Sale, -, Brand Awareness"
62101,7,Direct Traffic -> Email -> Email -> Direct Traffic -> Referral -> Email -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
62107,6,Direct Traffic -> Direct Traffic -> Display Ads -> Display Ads -> Direct Traffic -> Referral,Direct Traffic,-,Referral,Retargeting,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
62128,4,Search Ads -> Social Media -> Referral -> Direct Traffic,Search Ads,-,Direct Traffic,-,TRUE,"New Product Launch, -"
62169,2,Search Ads -> Email,Search Ads,Brand Awareness,Email,New Product Launch,TRUE,"New Product Launch, Brand Awareness"
62188,2,Search Ads -> Referral,Search Ads,-,Referral,-,FALSE,-
62203,1,Email,Email,New Product Launch,Email,New Product Launch,TRUE,New Product Launch
62211,1,Social Media,Social Media,-,Social Media,-,TRUE,-
62212,2,Referral -> Display Ads,Referral,Winter Sale,Display Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch"
62225,4,Direct Traffic -> Display Ads -> Email -> Referral,Direct Traffic,-,Referral,Discount Offer,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
62229,4,Referral -> Email -> Search Ads -> Referral,Referral,-,Referral,Discount Offer,TRUE,"-, Brand Awareness, Discount Offer"
62264,7,Referral -> Direct Traffic -> Search Ads -> Social Media -> Display Ads -> Referral -> Referral,Referral,-,Referral,-,TRUE,"Winter Sale, -, Brand Awareness, Discount Offer"
62298,3,Display Ads -> Email -> Email,Display Ads,Brand Awareness,Email,Brand Awareness,TRUE,"-, Brand Awareness"
62324,1,Social Media,Social Media,Discount Offer,Social Media,Discount Offer,FALSE,Discount Offer
62422,3,Referral -> Display Ads -> Direct Traffic,Referral,-,Direct Traffic,-,TRUE,"-, Brand Awareness"
62446,5,Email -> Email -> Referral -> Referral -> Email,Email,Winter Sale,Email,Discount Offer,TRUE,"Winter Sale, New Product Launch, -, Discount Offer"
62471,3,Search Ads -> Search Ads -> Email,Search Ads,Retargeting,Email,Winter Sale,TRUE,"Winter Sale, Retargeting"
62478,1,Display Ads,Display Ads,New Product Launch,Display Ads,New Product Launch,TRUE,New Product Launch
62494,3,Referral -> Email -> Email,Referral,Retargeting,Email,-,TRUE,"-, Retargeting, Discount Offer"
62558,3,Referral -> Email -> Referral,Referral,Winter Sale,Referral,Retargeting,TRUE,"Winter Sale, Retargeting"
62564,4,Social Media -> Search Ads -> Email -> Email,Social Media,Discount Offer,Email,Retargeting,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
62579,4,Search Ads -> Social Media -> Referral -> Display Ads,Search Ads,New Product Launch,Display Ads,New Product Launch,TRUE,"New Product Launch, -, Discount Offer"
62615,4,Social Media -> Email -> Display Ads -> Referral,Social Media,Brand Awareness,Referral,-,TRUE,"Winter Sale, -, Brand Awareness"
62697,4,Referral -> Display Ads -> Email -> Email,Referral,New Product Launch,Email,Discount Offer,TRUE,"Winter Sale, New Product Launch, Discount Offer"
62748,1,Social Media,Social Media,New Product Launch,Social Media,New Product Launch,TRUE,New Product Launch
62843,5,Email -> Social Media -> Email -> Email -> Display Ads,Email,Brand Awareness,Display Ads,Brand Awareness,TRUE,"-, Brand Awareness"
62862,1,Referral,Referral,Discount Offer,Referral,Discount Offer,TRUE,Discount Offer
62875,5,Referral -> Display Ads -> Social Media -> Direct Traffic -> Referral,Referral,Discount Offer,Referral,Retargeting,FALSE,"Winter Sale, -, Retargeting, Discount Offer"
62905,3,Referral -> Display Ads -> Direct Traffic,Referral,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -"
62907,5,Search Ads -> Search Ads -> Display Ads -> Referral -> Display Ads,Search Ads,-,Display Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
62979,5,Email -> Referral -> Display Ads -> Referral -> Social Media,Email,-,Social Media,Winter Sale,TRUE,"Winter Sale, -, Retargeting"
63029,2,Search Ads -> Search Ads,Search Ads,-,Search Ads,-,TRUE,-
63062,2,Email -> Email,Email,Retargeting,Email,Brand Awareness,TRUE,"Brand Awareness, Retargeting"
63064,1,Referral,Referral,-,Referral,-,TRUE,-
63072,2,Social Media -> Direct Traffic,Social Media,Brand Awareness,Direct Traffic,-,TRUE,"-, Brand Awareness"
63084,1,Search Ads,Search Ads,New Product Launch,Search Ads,New Product Launch,TRUE,New Product Launch
63091,1,Email,Email,New Product Launch,Email,New Product Launch,FALSE,New Product Launch
63095,5,Social Media -> Email -> Email -> Social Media -> Social Media,Social Media,Retargeting,Social Media,Retargeting,TRUE,"New Product Launch, Retargeting, Discount Offer"
63165,1,Referral,Referral,Brand Awareness,Referral,Brand Awareness,TRUE,Brand Awareness
63181,2,Email -> Email,Email,Discount Offer,Email,Winter Sale,TRUE,"Winter Sale, Discount Offer"
63192,4,Search Ads -> Display Ads -> Email -> Social Media,Search Ads,Discount Offer,Social Media,Brand Awareness,TRUE,"-, Brand Awareness, Discount Offer"
63243,4,Referral -> Social Media -> Direct Traffic -> Referral,Referral,Brand Awareness,Referral,Brand Awareness,TRUE,"-, Brand Awareness, Discount Offer"
63250,3,Direct Traffic -> Direct Traffic -> Social Media,Direct Traffic,-,Social Media,Retargeting,TRUE,"-, Retargeting"
63274,5,Social Media -> Display Ads -> Social Media -> Social Media -> Social Media,Social Media,-,Social Media,Retargeting,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
63323,3,Display Ads -> Email -> Referral,Display Ads,-,Referral,-,TRUE,"-, Discount Offer"
63337,6,Direct Traffic -> Social Media -> Direct Traffic -> Social Media -> Email -> Search Ads,Direct Traffic,-,Search Ads,New Product Launch,FALSE,"New Product Launch, -, Brand Awareness, Discount Offer"
63367,3,Referral -> Direct Traffic -> Search Ads,Referral,-,Search Ads,Brand Awareness,TRUE,"-, Brand Awareness"
63416,5,Display Ads -> Referral -> Direct Traffic -> Referral -> Social Media,Display Ads,Discount Offer,Social Media,New Product Launch,TRUE,"New Product Launch, -, Retargeting, Discount Offer"
63471,5,Referral -> Display Ads -> Email -> Display Ads -> Referral,Referral,Retargeting,Referral,Retargeting,TRUE,"Winter Sale, -, Retargeting"
63473,5,Display Ads -> Search Ads -> Social Media -> Direct Traffic -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,TRUE,"-, Retargeting, Brand Awareness, Discount Offer"
63489,3,Referral -> Email -> Display Ads,Referral,Winter Sale,Display Ads,-,TRUE,"Winter Sale, -"
63496,2,Social Media -> Email,Social Media,Retargeting,Email,Winter Sale,TRUE,"Winter Sale, Retargeting"
63505,5,Search Ads -> Referral -> Email -> Social Media -> Social Media,Search Ads,Brand Awareness,Social Media,New Product Launch,TRUE,"New Product Launch, -, Brand Awareness, Discount Offer"
63511,6,Email -> Direct Traffic -> Search Ads -> Search Ads -> Social Media -> Direct Traffic,Email,New Product Launch,Direct Traffic,-,TRUE,"New Product Launch, -, Discount Offer"
63527,2,Social Media -> Email,Social Media,Retargeting,Email,Winter Sale,FALSE,"Winter Sale, Retargeting"
63551,5,Direct Traffic -> Social Media -> Social Media -> Direct Traffic -> Email,Direct Traffic,-,Email,Discount Offer,TRUE,"Winter Sale, -, Retargeting, Discount Offer"
63618,1,Referral,Referral,Discount Offer,Referral,Discount Offer,FALSE,Discount Offer
63620,5,Social Media -> Direct Traffic -> Email -> Email -> Search Ads,Social Media,Winter Sale,Search Ads,New Product Launch,TRUE,"Winter Sale, New Product Launch, -"
63685,5,Direct Traffic -> Direct Traffic -> Display Ads -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,Winter Sale,TRUE,"Winter Sale, -"
63709,3,Email -> Social Media -> Direct Traffic,Email,-,Direct Traffic,-,TRUE,-
63710,2,Display Ads -> Direct Traffic,Display Ads,Discount Offer,Direct Traffic,-,TRUE,"-, Discount Offer"
63712,6,Email -> Email -> Referral -> Referral -> Social Media -> Referral,Email,-,Referral,-,TRUE,"Winter Sale, New Product Launch, -"
63751,3,Search Ads -> Display Ads -> Display Ads,Search Ads,Discount Offer,Display Ads,Discount Offer,TRUE,"New Product Launch, Discount Offer"
63775,4,Social Media -> Social Media -> Direct Traffic -> Search Ads,Social Media,-,Search Ads,-,TRUE,"Winter Sale, -"
63781,8,Search Ads -> Social Media -> Referral -> Social Media -> Direct Traffic -> Display Ads -> Search Ads -> Referral,Search Ads,-,Referral,Winter Sale,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
63820,4,Direct Traffic -> Social Media -> Display Ads -> Display Ads,Direct Traffic,-,Display Ads,-,TRUE,"New Product Launch, -, Retargeting"
63990,4,Direct Traffic -> Email -> Referral -> Email,Direct Traffic,-,Email,Discount Offer,TRUE,"New Product Launch, -, Discount Offer"
64032,3,Referral -> Email -> Display Ads,Referral,Discount Offer,Display Ads,New Product Launch,TRUE,"New Product Launch, -, Discount Offer"
64037,4,Email -> Email -> Social Media -> Social Media,Email,Retargeting,Social Media,Brand Awareness,TRUE,"Winter Sale, -, Brand Awareness, Retargeting"
64068,2,Display Ads -> Social Media,Display Ads,Discount Offer,Social Media,-,TRUE,"-, Discount Offer"
64075,3,Social Media -> Email -> Search Ads,Social Media,Discount Offer,Search Ads,Brand Awareness,TRUE,"Brand Awareness, Retargeting, Discount Offer"
64113,4,Direct Traffic -> Direct Traffic -> Search Ads -> Search Ads,Direct Traffic,-,Search Ads,-,TRUE,"-, Retargeting"
64142,8,Referral -> Social Media -> Direct Traffic -> Direct Traffic -> Social Media -> Direct Traffic -> Referral -> Direct Traffic,Referral,Retargeting,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
64147,1,Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,-
64153,5,Referral -> Direct Traffic -> Social Media -> Social Media -> Social Media,Referral,Brand Awareness,Social Media,-,TRUE,"New Product Launch, -, Brand Awareness"
64157,6,Social Media -> Referral -> Referral -> Search Ads -> Search Ads -> Email,Social Media,New Product Launch,Email,Brand Awareness,TRUE,"New Product Launch, Brand Awareness, Retargeting, Discount Offer"
64159,3,Direct Traffic -> Search Ads -> Search Ads,Direct Traffic,-,Search Ads,-,FALSE,"-, Brand Awareness"
64163,7,Direct Traffic -> Email -> Direct Traffic -> Referral -> Display Ads -> Social Media -> Direct Traffic,Direct Traffic,-,Direct Traffic,-,TRUE,"Winter Sale, New Product Launch, -, Retargeting"
64177,3,Referral -> Email -> Search Ads,Referral,Winter Sale,Search Ads,Retargeting,TRUE,"Winter Sale, New Product Launch, Retargeting"
64204,2,Social Media -> Social Media,Social Media,Discount Offer,Social Media,Winter Sale,TRUE,"Winter Sale, Discount Offer"
64228,3,Direct Traffic -> Email -> Email,Direct Traffic,-,Email,New Product Launch,TRUE,"New Product Launch, -, Retargeting"
64263,5,Search Ads -> Search Ads -> Social Media -> Direct Traffic -> Display Ads,Search Ads,Winter Sale,Display Ads,-,TRUE,"Winter Sale, -, Brand Awareness"
64294,2,Referral -> Email,Referral,Discount Offer,Email,-,FALSE,"-, Discount Offer"
64325,1,Social Media,Social Media,New Product Launch,Social Media,New Product Launch,FALSE,New Product Launch
64436,3,Display Ads -> Direct Traffic -> Social Media,Display Ads,-,Social Media,Retargeting,TRUE,"-, Retargeting"
64440,3,Display Ads -> Display Ads -> Display Ads,Display Ads,Retargeting,Display Ads,Discount Offer,FALSE,"Brand Awareness, Retargeting, Discount Offer"
